problem,click_depth,filter_depth,iterative_distance,number_filters,query_frequency,relevant_new_info,number_measures,consideration_time,elapsed_time,number_cells,rqp,iterative_precision,click_per_query,view_area_increase,execution_time,number_aggregations,aggregation_depth,iterative_recall,number_queries,expected_knowledge,log-position,last-position,sequence,score
dibstudent04--2016-09-20--14-38.log-33,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.2696724967,-0.0775409232,-1.2843878567,-0.3648936232,0.0295603057,1.1317237336,0.256752874,0.9372741394,0.3618803812,-0.1444585767,-0.1469955721,0.7085619708,2.1110631369,0.956849521,0.3088059285,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.548333227884747
dibstudent04--2016-09-20--14-38.log-34,-0.7345136397,-0.3753098313,0.7812754526,-0.488242589,-0.2630604546,0.1989912331,-1.2843878567,-0.3938996377,0.0347347929,-0.1395206139,0.3164461192,-1.1869082721,2.3207546189,-0.1444585767,-0.1530425831,-0.2836421386,0.6348952837,-1.1503836119,0.3579072543,0,33,36,dibstudent04--2016-09-20--14-38.log,-1.4767623420603
dibstudent04--2016-09-20--14-38.log-35,-0.4989636035,-0.3753098313,1.2766257917,-0.488242589,-0.2560645425,-0.5035038358,-1.2843878567,0.3124563958,0.0383938385,8.6203282771,0.3761393644,-1.1869082721,-0.6175567376,11.1045245286,0.1553549742,0.7085619708,2.6031190879,-1.1503836119,0.4070085801,0,33,36,dibstudent04--2016-09-20--14-38.log,-4.56386262335473
dibstudent04--2016-09-20--14-38.log-36,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.266535112,-0.5035038358,-1.2843878567,-0.3653612189,0.1024166675,8.6203282771,0.4358326096,0.9372741394,-0.6175567376,-0.1444585767,-0.1280482712,0.7085619708,2.6031190879,0.956849521,0.4561099059,0,33,36,dibstudent04--2016-09-20--14-38.log,-3.31354772950327
dibstudent04--2016-09-20--14-38.log-37,-0.7345136397,-0.3753098313,1.2766257917,-0.488242589,-0.2603920989,0.1989912331,-1.2843878567,-0.0639279409,0.1075492773,-0.1395206139,0.4955258548,-1.1869082721,2.3207546189,-0.1444585767,-0.1534457171,-0.2836421386,0.6348952837,-1.1503836119,0.5052112317,0,33,36,dibstudent04--2016-09-20--14-38.log,-1.53198481979647
dibstudent04--2016-09-20--14-38.log-38,-0.4989636035,-0.3753098313,0.7812754526,-0.488242589,-0.261775077,-0.5035038358,-1.2843878567,9.0108216512,0.1399794666,8.6203282771,0.5552191,-1.1869082721,-0.6175567376,6.7992092419,0.1992965869,0.7085619708,2.1110631369,-1.1503836119,0.5543125575,0,33,36,dibstudent04--2016-09-20--14-38.log,-3.59721543336383
dibstudent04--2016-09-20--14-38.log-39,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.3811742759,-0.5035038358,-1.2843878567,9.0424824024,0.9586974671,8.6203282771,0.6149123452,0.9372741394,-0.6175567376,-0.1444585767,-0.1215981263,0.7085619708,2.1110631369,0.956849521,0.6034138833,0,33,36,dibstudent04--2016-09-20--14-38.log,-2.60687825394819
dibstudent04--2016-09-20--14-38.log-4,1.3854366861,-0.3753098313,-0.2094252255,-0.488242589,0.0649215495,0.8591517003,-1.2843878567,1.163043064,-0.8647531062,-0.1163770237,-1.4743512371,-1.1869082721,0.0354013416,0.5716929168,0.0231270019,0.7085619708,-0.3492166184,-1.1503836119,-1.1151325197,1,33,36,dibstudent04--2016-09-20--14-38.log,-0.0540302279129478
dibstudent04--2016-09-20--14-38.log-40,-0.7345136397,-0.3753098313,1.7719761307,-0.488242589,-0.4284468868,-0.0379032428,-1.2843878567,-0.0422526196,1.7802644456,0.2175519207,0.6746055904,-1.1869082721,-0.6175567376,0.2003253448,-0.0901536694,0.7085619708,1.6190071858,-1.1503836119,0.6525152091,0,33,36,dibstudent04--2016-09-20--14-38.log,-1.08116377667309
dibstudent04--2016-09-20--14-38.log-41,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.427029923,0.1989912331,-1.2843878567,0.5457715451,1.813431417,-0.1395206139,0.7342988357,-1.1869082721,2.3207546189,-0.1444585767,-0.1530425831,-0.2836421386,0.6348952837,-1.1503836119,0.7016165349,0,33,36,dibstudent04--2016-09-20--14-38.log,-1.2523177270013
dibstudent04--2016-09-20--14-38.log-42,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.4278367615,-0.7085240835,-0.1105679236,0.0305867168,1.8977988537,-0.2122576116,0.7939920809,0.9372741394,0.0354013416,-0.1444585767,-0.0966038144,-1.275846248,-0.3492166184,-0.7289369853,0.7507178607,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.776467799995448
dibstudent04--2016-09-20--14-38.log-43,-0.0278635311,-0.3753098313,0.2859251136,-0.488242589,-0.4267514831,0.1989912331,-0.1105679236,-0.397187891,1.9373246602,-0.1395206139,0.8536853261,-0.7620717898,2.3207546189,-0.1444585767,-0.1409485612,-0.2836421386,0.6348952837,0.956849521,0.7998191865,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.5822740934687
dibstudent04--2016-09-20--14-38.log-44,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.4241304738,0.1989912331,-1.2843878567,0.0013544463,1.9396972817,-0.1395206139,0.9133785713,0.9372741394,2.3207546189,-0.1444585767,-0.1530425831,-0.2836421386,0.6348952837,0.956849521,0.8489205123,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.40411695782623
dibstudent04--2016-09-20--14-38.log-45,-0.4989636035,-0.1396898524,-0.2094252255,-0.1304853789,-0.4230017425,-0.7327437187,-1.2843878567,0.8752756462,1.9766463139,-0.2122576116,0.9730718165,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,0.6348952837,-0.7289369853,0.8980218381,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.0628041820756308
dibstudent04--2016-09-20--14-38.log-46,-0.7345136397,-0.1396898524,-0.7047755645,-0.1304853789,-0.4250334262,-0.7327437187,-0.1105679236,-0.3743360387,2.0894380963,-0.2122576116,1.0327650617,0.9372741394,-0.6175567376,-0.1444585767,-0.1469955721,-0.2836421386,0.6348952837,0.956849521,0.9471231639,0,33,36,dibstudent04--2016-09-20--14-38.log,0.123057051175459
dibstudent04--2016-09-20--14-38.log-47,-0.7345136397,-0.1396898524,0.2859251136,-0.1304853789,-0.4226287666,-0.7327437187,-0.1105679236,-0.3740946991,2.093833924,-0.2122576116,1.0924583069,0.9372741394,-0.6175567376,-0.1444585767,-0.1405454272,-1.275846248,-0.3492166184,0.956849521,0.9962244897,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.474526044991717
dibstudent04--2016-09-20--14-38.log-48,-0.7345136397,-0.1396898524,1.7719761307,-0.1304853789,-0.4202311463,-1.1041023034,-0.1105679236,0.8394367016,2.0982310604,-0.2287887475,1.1521515521,0.9372741394,-0.6175567376,-0.1444585767,-0.1465924381,-1.275846248,-0.8412725695,-0.9588169634,1.0453258155,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.806268505962351
dibstudent04--2016-09-20--14-38.log-49,-0.7345136397,-0.1396898524,0.7812754526,-0.1304853789,-0.4221613372,-0.7327437187,-0.1105679236,-0.3865840282,2.207934378,-0.2122576116,1.2118447973,-0.9938007802,-0.6175567376,-0.1444585767,-0.1405454272,-0.2836421386,0.6348952837,0.956849521,1.0944271413,1,33,36,dibstudent04--2016-09-20--14-38.log,-0.550455596628456
dibstudent04--2016-09-20--14-38.log-5,1.1498866499,-0.3753098313,-0.7047755645,-0.488242589,-0.3142848744,1.0229404942,-1.2843878567,-0.3703237663,-0.7269944882,-0.1874609079,-1.4146579919,0.9372741394,0.0354013416,-0.1444585767,-0.1469955721,0.7085619708,-0.3492166184,-0.3563537357,-1.0660311939,1,33,36,dibstudent04--2016-09-20--14-38.log,0.307249269218803
dibstudent04--2016-09-20--14-38.log-50,-0.7345136397,-0.1396898524,0.2859251136,-0.1304853789,-0.419806853,-0.7327437187,-0.1105679236,-0.2817068474,2.2112256869,-0.2122576116,1.2715380426,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-1.275846248,-0.3492166184,0.956849521,1.1435284671,1,33,36,dibstudent04--2016-09-20--14-38.log,-0.450500354096932
dibstudent04--2016-09-20--14-38.log-51,-0.2634135673,-0.1396898524,0.2859251136,-0.1304853789,-0.4178299543,-0.7327437187,-0.1105679236,-0.3804600335,2.2236174977,-0.2122576116,1.3312312878,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,0.6348952837,0.956849521,1.1926297929,1,33,36,dibstudent04--2016-09-20--14-38.log,0.182274483592301
dibstudent04--2016-09-20--14-38.log-52,-0.4989636035,-0.1396898524,-0.7047755645,-0.1304853789,-0.4155146753,-0.7327437187,-0.1105679236,-0.3997822927,2.2274623747,-0.2122576116,1.390924533,0.9372741394,-0.6175567376,-0.1444585767,-0.1465924381,-0.2836421386,0.6348952837,0.956849521,1.2417311187,1,33,36,dibstudent04--2016-09-20--14-38.log,0.269220537376492
dibstudent04--2016-09-20--14-38.log-53,-0.7345136397,-0.1396898524,-0.7047755645,-0.1304853789,-0.4131333176,-0.7327437187,-0.1105679236,-0.4033118858,2.229608596,-0.2122576116,1.4506177782,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,0.6348952837,0.956849521,1.2908324445,1,33,36,dibstudent04--2016-09-20--14-38.log,0.158371431434613
dibstudent04--2016-09-20--14-38.log-54,-0.7345136397,-0.1396898524,0.7812754526,-0.1304853789,-0.4107411927,-1.1041023034,-0.1105679236,-0.3290848461,2.2314289581,-0.2287887475,1.5103110234,0.9372741394,-0.6175567376,-0.1444585767,-0.1594927281,-1.275846248,-0.8412725695,-0.9588169634,1.3399337703,1,33,36,dibstudent04--2016-09-20--14-38.log,-0.673931814576129
dibstudent04--2016-09-20--14-38.log-55,-0.2634135673,-0.1396898524,0.7812754526,-0.1304853789,-0.4086336132,-0.7327437187,-0.1105679236,4.5527194028,2.2397102316,-0.2122576116,1.5700042686,-0.9938007802,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,0.6348952837,0.956849521,1.3890350961,1,33,36,dibstudent04--2016-09-20--14-38.log,0.129296073075615
dibstudent04--2016-09-20--14-38.log-56,-0.4989636035,-0.1396898524,-0.7047755645,-0.1304853789,-0.4230076359,-0.7327437187,-0.1105679236,-0.3835069471,2.6715391222,-0.2122576116,1.6296975138,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,0.6348952837,0.956849521,1.4381364219,1,33,36,dibstudent04--2016-09-20--14-38.log,0.294299792497786
dibstudent04--2016-09-20--14-38.log-57,-0.7345136397,-0.1396898524,-0.7047755645,-0.1304853789,-0.4209646058,-0.7327437187,-0.1105679236,-0.4242933554,2.6750974001,-0.2122576116,1.689390759,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,0.6348952837,0.956849521,1.4872377477,1,33,36,dibstudent04--2016-09-20--14-38.log,0.180501432396544
dibstudent04--2016-09-20--14-38.log-6,0.9143366137,-0.3753098313,-0.2094252255,-0.488242589,-0.2817804563,0.6968423942,-1.2843878567,0.1307426899,-0.7222714926,-0.2139107252,-1.3549647467,-1.1869082721,1.3413175001,-0.1237242859,-0.1469955721,-0.2836421386,-0.8412725695,-1.1503836119,-1.0169298681,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.737079672073295
dibstudent04--2016-09-20--14-38.log-7,0.6787865775,-0.2574998419,-0.2094252255,-0.1304853789,-0.3013045502,0.394614809,-1.2843878567,-0.2626108441,-0.6740338597,-0.2106044981,-1.2952715015,0.5832437374,-0.291077698,-0.1237479552,-0.1340952822,-0.2836421386,-0.8412725695,0.956849521,-0.9678285423,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.148497945830357
dibstudent04--2016-09-20--14-38.log-8,0.4432365413,-0.2574998419,-0.7047755645,-0.1304853789,-0.285080916,-1.0393492727,-1.2843878567,-0.3460389596,-0.6599865794,-0.2271356339,-1.2355782563,0.9372741394,-0.291077698,-0.1444585767,-0.1534457171,-0.2836421386,-0.8412725695,-0.7991780897,-0.9187272165,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.19959979805519
dibstudent04--2016-09-20--14-38.log-9,0.2076865051,-0.2574998419,-0.7047755645,-0.1304853789,-0.2632351885,-1.071725788,-1.2843878567,-0.3748036344,-0.6531566227,-0.2238294067,-1.1758850111,-0.1248170664,-0.291077698,-0.1444585767,-0.1469955721,-0.2836421386,-0.8412725695,0.956849521,-0.8696258907,0,33,36,dibstudent04--2016-09-20--14-38.log,-0.516215938009604
dibstudent04--2016-09-20--15-33.log-0,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,5.415163866,-1.0798207296,-0.1105679236,-0.0566274152,-0.9284683974,-0.2122576116,-1.569158156,-0.1248170664,-0.291077698,-0.1304744446,-0.1340952822,-1.275846248,-0.3492166184,0.956849521,-1.3115378229,0,33,36,dibstudent04--2016-09-20--15-33.log,-0.687093167770923
dibstudent04--2016-09-20--15-33.log-1,-0.4989636035,-0.3753098313,-0.2094252255,-0.488242589,-0.0656944055,-1.0692186505,-0.1105679236,-0.3278932314,-0.8960997156,-0.1940733622,-1.3654988488,-1.1869082721,-0.291077698,-0.1165333617,-0.0147675999,-0.2836421386,0.1428393326,-1.1503836119,-1.2624364971,0,33,36,dibstudent04--2016-09-20--15-33.log,-0.970120084405375
dibstudent04--2016-09-20--15-33.log-10,-0.0278635311,-0.3753098313,-0.7047755645,-0.488242589,-0.2894107954,0.9012378773,-1.2843878567,-0.1091791336,-0.5947780941,-0.1081114557,0.4674349159,-0.3257532404,-0.6175567376,-0.0895682379,-0.1534457171,-0.2836421386,-0.8412725695,0.956849521,-0.8205245649,1,33,36,dibstudent04--2016-09-20--15-33.log,-0.83208170386353
dibstudent04--2016-09-20--15-33.log-11,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,-0.2872872212,0.9012378773,-1.2843878567,0.1170617459,-0.5674176982,-0.1081114557,0.6710942231,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,-0.8412725695,0.956849521,-0.7714232391,1,33,36,dibstudent04--2016-09-20--15-33.log,-0.672668570913825
dibstudent04--2016-09-20--15-33.log-12,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.2980190943,1.223982796,-1.2843878567,-0.39601136,-0.520428538,-0.1411737275,0.8747535303,0.9372741394,-0.6175567376,-0.1444585767,-0.1530425831,-0.2836421386,-0.8412725695,0.3873270527,-0.7223219133,1,33,36,dibstudent04--2016-09-20--15-33.log,-0.80399769028385
dibstudent04--2016-09-20--15-33.log-13,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.2805146989,1.223982796,-1.2843878567,0.0942098937,-0.5179551488,-0.1411737275,1.0784128375,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-0.2836421386,-0.8412725695,0.956849521,-0.6732205875,1,33,36,dibstudent04--2016-09-20--15-33.log,-0.87629636660039
dibstudent04--2016-09-20--15-33.log-14,-0.2634135673,-0.3753098313,0.2859251136,-0.488242589,-0.2896918942,-1.0035055677,-0.1105679236,-0.391531492,-0.4729080571,-0.1577048633,1.2820721446,-1.1869082721,0.0354013416,-0.0897338082,-0.1405454272,-0.2836421386,-0.8412725695,-1.1503836119,-0.6241192617,1,33,36,dibstudent04--2016-09-20--15-33.log,-1.26033966172121
dibstudent04--2016-09-20--15-33.log-15,-0.4989636035,-0.3753098313,-0.2094252255,-0.488242589,-0.274291612,-1.0989132486,-0.1105679236,-0.3302462934,-0.4700250538,-0.2122576116,1.4857314518,-1.1869082721,-0.6175567376,-0.1307876938,-0.1469955721,-1.275846248,-1.3333285205,-1.1503836119,-0.5750179359,1,33,36,dibstudent04--2016-09-20--15-33.log,-1.4895834924286
dibstudent04--2016-09-20--15-33.log-16,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.2623457889,-1.10405462,-0.1105679236,-0.4242933554,-0.4618458566,-0.2271356339,1.689390759,0.9372741394,-0.6175567376,-0.1444585767,-0.1534457171,-1.275846248,-1.3333285205,-0.767250315,-0.5259166101,0,33,36,dibstudent04--2016-09-20--15-33.log,-1.07702414868381
dibstudent04--2016-09-20--15-33.log-2,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,0.02663205,-1.0798207296,-0.1105679236,1.681998825,-0.887715057,-0.2122576116,-1.1618395416,-1.1869082721,-0.6175567376,-0.1444585767,-0.1530425831,-1.275846248,-0.3492166184,-1.1503836119,-1.2133351713,0,33,36,dibstudent04--2016-09-20--15-33.log,-1.17852318510917
dibstudent04--2016-09-20--15-33.log-3,-0.7345136397,-0.3753098313,1.2766257917,-0.488242589,-0.4070928249,0.0426794853,-1.2843878567,-0.419104552,-0.704747072,-0.0485993667,-0.9581802344,-1.1869082721,-0.291077698,-0.0058988673,-0.0901536694,-0.2836421386,0.6348952837,-1.1503836119,-1.1642338455,0,33,36,dibstudent04--2016-09-20--15-33.log,-1.57306407172234
dibstudent04--2016-09-20--15-33.log-4,-0.7345136397,-0.3753098313,1.7719761307,-0.488242589,-0.3726928377,-1.101658268,-0.1105679236,-0.2423383098,-0.7041542438,-0.2205231796,-0.7545209272,-1.1869082721,-0.6175567376,-0.1369039215,-0.1155511153,-1.275846248,-0.8412725695,-1.1503836119,-1.1151325197,0,33,36,dibstudent04--2016-09-20--15-33.log,-1.85495924709445
dibstudent04--2016-09-20--15-33.log-5,-0.4989636035,-0.3753098313,1.7719761307,-0.488242589,-0.3516517072,0.0426794853,-1.2843878567,-0.2041613869,-0.688348109,-0.0485993667,-0.55086162,-1.1869082721,-0.291077698,-0.1444585767,-0.1534457171,-0.2836421386,0.6348952837,-1.1503836119,-1.0660311939,0,33,36,dibstudent04--2016-09-20--15-33.log,-1.53811101714068
dibstudent04--2016-09-20--15-33.log-6,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.3359345847,0.1696849989,-1.2843878567,0.1592509412,-0.6692284178,-0.1395206139,-0.3472023129,-1.1869082721,-0.6175567376,-0.0754709006,-0.1530425831,-0.2836421386,0.1428393326,-1.1503836119,-1.0169298681,0,33,36,dibstudent04--2016-09-20--15-33.log,-1.2614412079512
dibstudent04--2016-09-20--15-33.log-7,0.6787865775,-0.3753098313,0.7812754526,-0.488242589,-0.3451769991,1.4569387022,-1.2843878567,-0.2871219068,-0.6185789033,-0.2221762932,-0.1435430057,-1.1869082721,1.3413175001,-0.1381891371,-0.1530425831,-1.275846248,-1.3333285205,-1.1503836119,-0.9678285423,0,33,36,dibstudent04--2016-09-20--15-33.log,-1.38952829228224
dibstudent04--2016-09-20--15-33.log-8,0.4432365413,-0.3753098313,-0.2094252255,-0.488242589,-0.3284104913,1.427862358,-1.2843878567,-0.3644260276,-0.6066372755,-0.2139107252,0.0601163015,-1.1869082721,-0.6175567376,-0.1319283575,-0.1469955721,-0.2836421386,-0.8412725695,-1.1503836119,-0.9187272165,1,33,36,dibstudent04--2016-09-20--15-33.log,-0.827983583474157
dibstudent04--2016-09-20--15-33.log-9,0.2076865051,-0.3753098313,-0.7047755645,-0.488242589,-0.3080524631,0.8932693256,-1.2843878567,-0.3481657657,-0.6014025894,-0.1808484535,0.2637756087,-0.4788474683,-0.6175567376,-0.1194327067,-0.1469955721,-0.2836421386,-0.8412725695,0.956849521,-0.8696258907,1,33,36,dibstudent04--2016-09-20--15-33.log,-0.735121223447086
dibstudent04--2016-09-25--11-53.log-0,-0.0278635311,-0.3753098313,-0.7047755645,-0.488242589,5.415163866,-0.3626705814,-1.2843878567,-0.1989876672,-0.9265668976,0.2539204195,-1.4843001113,-0.1248170664,-0.6175567376,0.2125190486,0.4516585096,-1.275846248,0.1428393326,0.956849521,-1.3115378229,0,33,36,dibstudent04--2016-09-25--11-53.log,-0.87209537500625
dibstudent04--2016-09-25--11-53.log-1,-0.2634135673,-0.3753098313,-0.7047755645,-0.488242589,0.1673129266,-0.3626705814,-1.2843878567,-0.1226187378,-0.906692103,0.2539204195,-1.1957827595,0.9372741394,-0.6175567376,-0.1444585767,-0.0587092126,-1.275846248,0.1428393326,0.956849521,-1.2624364971,0,33,36,dibstudent04--2016-09-25--11-53.log,-0.870139611744625
dibstudent04--2016-09-25--11-53.log-10,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.4834995018,-0.3220549666,-1.2843878567,11.8821003271,0.4329255903,5.687704776,1.4008734072,0.9372741394,-0.6175567376,-0.1444585767,-0.1409485612,0.7085619708,1.1269512348,0.956849521,-0.8205245649,0,33,36,dibstudent04--2016-09-25--11-53.log,-1.71244778921862
dibstudent04--2016-09-25--11-53.log-11,-0.7345136397,0.0959301264,3.2580271479,0.2272718312,-0.5079948154,-1.1041023034,-1.2843878567,-0.4242933554,1.5006942537,-0.2304418611,1.689390759,-1.1869082721,-0.6175567376,-0.1444585767,-0.1409485612,-2.2680503574,-1.8253844716,-1.1503836119,-0.7714232391,0,33,36,dibstudent04--2016-09-25--11-53.log,-2.45849620082546
dibstudent04--2016-09-25--11-53.log-2,-0.4989636035,-0.3753098313,-0.7047755645,-0.488242589,-0.1163770419,-0.4433069412,-1.2843878567,0.3379026498,-0.8741388985,0.7382827002,-0.9072654076,-0.1248170664,-0.6175567376,0.2056305842,1.805785823,-1.275846248,0.1428393326,0.956849521,-1.2133351713,0,33,36,dibstudent04--2016-09-25--11-53.log,-1.33459777070263
dibstudent04--2016-09-25--11-53.log-3,-0.7345136397,-0.3753098313,-0.7047755645,-0.488242589,-0.2882960173,-0.3626705814,-1.2843878567,0.0786434834,-0.8077028792,0.2539204195,-0.6187480558,0.9372741394,-0.6175567376,-0.1444585767,-0.0647562235,-1.275846248,0.1428393326,-0.0967670454,-1.1642338455,0,33,36,dibstudent04--2016-09-25--11-53.log,-1.11679244238051
dibstudent04--2016-09-25--11-53.log-4,-0.7345136397,-0.3753098313,0.2859251136,-0.488242589,-0.3188255736,-0.26781467,-1.2843878567,-0.1256807352,-0.7572378874,1.2887695242,-0.3302307039,-1.1869082721,-0.6175567376,0.890936172,1.9444639403,-0.2836421386,1.1269512348,-1.1503836119,-1.1151325197,0,33,36,dibstudent04--2016-09-25--11-53.log,-1.77133605936169
dibstudent04--2016-09-25--11-53.log-5,-0.4989636035,-0.3753098313,1.7719761307,-0.488242589,-0.3206101063,-0.0008873055,-1.2843878567,0.5382447634,-0.7213514965,2.3798244908,-0.0417133521,-1.1869082721,-0.291077698,1.4756644078,2.9144044929,-0.2836421386,1.6190071858,-1.1503836119,-1.0660311939,0,33,36,dibstudent04--2016-09-25--11-53.log,-2.24513635684284
dibstudent04--2016-09-25--11-53.log-6,-0.7345136397,-0.3753098313,-0.2094252255,-0.488242589,-0.3592382947,-0.3220549666,-1.2843878567,4.9585773497,-0.6369631211,5.687704776,0.2468039998,-1.1869082721,-0.6175567376,2.9102947919,0.1110102274,0.7085619708,2.1110631369,-1.1503836119,-1.0169298681,0,33,36,dibstudent04--2016-09-25--11-53.log,-2.75386716244363
